location,ticket_number,issued_date,description,status,dayofweek,hourofday,lat,lon,count,amount
300 JEFFERSON ST W,382258D,2023/01/28 23:43:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Adjudication Pending ,Saturday,23,43.04755,-76.155721,1,25
300 JEFFERSON ST W,382260D,2023/01/29 01:09:00+00,LEFT WHEELS TO CURB/ALL CO15-301,Paid In Full,Sunday,1,43.04755,-76.155721,1,25
300 JEFFERSON ST W,382261D,2023/01/29 02:22:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Sunday,2,43.04755,-76.155721,1,25
300 JEFFERSON ST W,393245D,2023/02/01 21:19:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,21,43.04755,-76.155721,1,25
300 JEFFERSON ST W,382264D,2023/02/04 23:03:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Saturday,23,43.04755,-76.155721,1,25
300 JEFFERSON ST W,382266D,2023/02/05 00:18:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Third Notice,Sunday,0,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408070D,2023/02/12 00:38:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Sunday,0,43.04755,-76.155721,1,100
300 JEFFERSON ST W,408071D,2023/02/12 00:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Sunday,0,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408524D,2023/02/18 22:30:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,22,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408551D,2023/02/18 23:55:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Saturday,23,43.04755,-76.155721,1,100
300 JEFFERSON ST W,408521,2023/02/18 22:25:00+00,NO PARKING ANY TIME CO15-316 (A)14,Void Approved,Saturday,22,43.04755,-76.155721,1,0
300 JEFFERSON ST W,408522D,2023/02/18 22:25:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,22,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408523D,2023/02/18 22:30:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Saturday,22,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408524,2023/02/18 22:30:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Saturday,22,43.04755,-76.155721,1,0
300 JEFFERSON ST W,408521D,2023/02/18 22:25:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Saturday,22,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408543D,2023/02/18 23:35:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,23,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408544D,2023/02/18 23:39:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,23,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408545D,2023/02/18 23:42:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Saturday,23,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408546D,2023/02/18 23:44:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,23,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408547D,2023/02/18 23:47:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Saturday,23,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408548D,2023/02/18 23:48:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,23,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408549D,2023/02/18 23:51:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Saturday,23,43.04755,-76.155721,1,100
300 JEFFERSON ST W,408550D,2023/02/18 23:53:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Saturday,23,43.04755,-76.155721,1,100
300 JEFFERSON ST W,408968D,2023/02/19 00:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Sunday,0,43.04755,-76.155721,1,25
300 JEFFERSON ST W,408969D,2023/02/19 00:39:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Sunday,0,43.04755,-76.155721,1,100
300 JEFFERSON ST W,382321D,2023/02/26 00:06:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Second Notice,Sunday,0,43.04755,-76.155721,1,25
400 BOYDEN ST,231500021,2023/01/03 11:13:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,11,43.0610818,-76.1219148,1,25
400 BOYDEN ST,231500020,2023/01/03 11:12:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Tuesday,11,43.0610818,-76.1219148,1,25
400 BOYDEN ST,394888D,2023/01/11 06:31:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394578D,2023/01/24 15:35:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,15,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394580D,2023/01/24 15:43:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,15,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394581D,2023/01/24 15:46:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Tuesday,15,43.0610818,-76.1219148,1,25
400 BOYDEN ST,394723D,2023/02/01 06:34:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394552D,2023/02/01 11:26:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,11,43.0610818,-76.1219148,1,60
400 BOYDEN ST,392781D,2023/02/06 10:37:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Monday,10,43.0610818,-76.1219148,1,25
400 BOYDEN ST,392780D,2023/02/06 10:36:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Monday,10,43.0610818,-76.1219148,1,60
400 BOYDEN ST,395559D,2023/02/13 06:29:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,415784D,2023/02/28 00:59:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Tuesday,0,43.0610818,-76.1219148,1,25
400 BOYDEN ST,415783D,2023/02/28 00:59:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,0,43.0610818,-76.1219148,1,60
400 BOYDEN ST,415785D,2023/02/28 01:04:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,1,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394813D,2023/03/08 12:12:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,12,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394814D,2023/02/28 06:39:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,410986D,2023/02/24 02:54:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Friday,2,43.0610818,-76.1219148,1,60
400 BOYDEN ST,410984D,2023/02/24 02:38:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Friday,2,43.0610818,-76.1219148,1,60
400 BOYDEN ST,410985D,2023/02/24 02:38:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Friday,2,43.0610818,-76.1219148,1,25
400 BOYDEN ST,410637D,2023/03/02 11:30:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,11,43.0610818,-76.1219148,1,25
400 BOYDEN ST,394824D,2023/03/03 06:39:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Friday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394825D,2023/03/03 06:39:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Friday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394836D,2023/03/06 06:30:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394837D,2023/03/06 06:30:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,391238D,2023/03/08 06:28:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,391239D,2023/03/08 06:29:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,396439D,2023/02/23 01:34:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,1,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394857D,2023/03/10 06:22:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Friday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,394858D,2023/03/10 06:24:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Friday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,411589D,2023/03/14 07:41:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,7,43.0610818,-76.1219148,1,60
400 BOYDEN ST,395647D,2023/03/14 06:32:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,395648D,2023/03/14 06:32:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,6,43.0610818,-76.1219148,1,60
400 BOYDEN ST,395649D,2023/12/14 06:32:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Thursday,6,43.0610818,-76.1219148,1,25
500 MONTGOMERY ST,230700067,2023/01/10 09:54:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Fourth Notice,Tuesday,9,43.0380871,-76.1486963,1,100
500 MONTGOMERY ST,381802D,2023/01/09 09:51:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Monday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,SH31301,2023/01/13 19:12:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Friday,19,43.0380871,-76.1486963,1,100
500 MONTGOMERY ST,SH31300,2023/01/13 19:07:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Friday,19,43.0380871,-76.1486963,1,100
500 MONTGOMERY ST,230900371,2023/01/24 10:03:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,10,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230900373,2023/01/24 10:04:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Tuesday,10,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230900372,2023/01/24 10:04:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,10,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230900486,2023/01/26 09:56:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230900485,2023/01/26 09:54:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230900487,2023/01/26 09:57:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230900556,2023/01/30 09:35:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Denied,Monday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231500819,2023/02/06 10:18:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,10,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231500820,2023/02/06 10:20:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Monday,10,43.0380871,-76.1486963,1,100
500 MONTGOMERY ST,231500831,2023/02/06 11:09:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Monday,11,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231500833,2023/02/06 11:12:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Monday,11,43.0380871,-76.1486963,1,100
500 MONTGOMERY ST,231500832,2023/02/06 11:11:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Monday,11,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231501038,2023/02/14 10:17:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Tuesday,10,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,408390D,2023/02/13 09:12:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Monday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,SH32066,2023/02/19 14:33:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Sunday,14,43.0380871,-76.1486963,1,100
500 MONTGOMERY ST,408391D,2023/02/13 09:15:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Monday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100807,2023/03/06 10:15:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Monday,10,43.0380871,-76.1486963,1,100
500 MONTGOMERY ST,230100817,2023/03/07 09:53:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100846,2023/03/08 09:57:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Wednesday,9,43.0380871,-76.1486963,1,0
500 MONTGOMERY ST,230100847,2023/03/08 09:59:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100862,2023/03/09 09:33:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100861,2023/03/09 09:32:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100863,2023/03/09 09:35:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100900,2023/03/10 09:53:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Friday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100899,2023/03/10 09:53:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Friday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100901,2023/03/10 09:54:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Friday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100902,2023/03/10 09:56:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Friday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100911,2023/03/13 09:31:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Monday,9,43.0380871,-76.1486963,1,100
500 MONTGOMERY ST,230100912,2023/03/13 09:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,230100941,2023/03/15 09:49:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Wednesday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231501956,2023/03/22 09:51:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Wednesday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231502019,2023/03/23 09:45:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,9,43.0380871,-76.1486963,1,60
500 MONTGOMERY ST,231502020,2023/03/23 09:45:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231502021,2023/03/23 09:47:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231502022,2023/03/23 09:48:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231502023,2023/03/23 09:49:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231502057,2023/03/23 11:02:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,11,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231502058,2023/03/23 11:03:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,11,43.0380871,-76.1486963,1,25
500 MONTGOMERY ST,231502059,2023/03/23 11:05:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Thursday,11,43.0380871,-76.1486963,1,25
200 GENESEE ST W,231500045,2023/01/04 10:11:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23500046,2023/01/04 10:11:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231500046,2023/01/04 10:12:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23500078,2023/01/06 10:04:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23500079,2023/01/06 10:05:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,397429D,2023/01/11 11:19:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,SH31319,2023/01/21 12:26:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Partial ,Saturday,12,43.0515633,-76.1536655,1,100
200 GENESEE ST W,231500616,2023/01/25 10:47:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Wednesday,10,43.0515633,-76.1536655,1,60
200 GENESEE ST W,231500617,2023/01/25 10:50:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Partial ,Wednesday,10,43.0515633,-76.1536655,1,10
200 GENESEE ST W,231500618,2023/01/25 10:51:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231500655,2023/01/26 10:59:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Thursday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231500656,2023/01/26 11:02:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231500657,2023/01/26 11:03:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231500658,2023/01/26 11:03:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Thursday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,230100193,2023/02/02 10:19:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,230100194,2023/02/02 10:22:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Denied,Thursday,10,43.0515633,-76.1536655,1,100
200 GENESEE ST W,23500892,2023/02/07 11:59:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23500893,2023/02/07 12:00:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,12,43.0515633,-76.1536655,1,25
200 GENESEE ST W,SH31364,2023/02/02 14:34:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Thursday,14,43.0515633,-76.1536655,1,100
200 GENESEE ST W,408363D,2023/02/08 09:53:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,9,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501047,2023/02/14 11:01:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Tuesday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501049,2023/02/14 11:04:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501048,2023/02/14 11:03:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501050,2023/02/14 11:05:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Tuesday,11,43.0515633,-76.1536655,1,100
200 GENESEE ST W,231501103,2023/02/15 09:54:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,9,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501104,2023/02/15 09:55:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,9,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501147,2023/02/16 10:58:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Thursday,10,43.0515633,-76.1536655,1,60
200 GENESEE ST W,231501148,2023/02/16 11:00:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501191,2023/02/17 11:00:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501193,2023/02/17 11:02:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Friday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501192,2023/02/17 11:02:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Third Notice,Friday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23501276,2023/03/02 11:18:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23501277,2023/03/02 11:20:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23501275,2023/03/02 11:17:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23501278,2023/03/02 11:21:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Second Notice,Thursday,11,43.0515633,-76.1536655,1,100
200 GENESEE ST W,23501324,2023/03/03 11:33:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Friday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23501608,2023/03/13 13:22:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,13,43.0515633,-76.1536655,1,25
200 GENESEE ST W,23501609,2023/03/13 13:22:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,13,43.0515633,-76.1536655,1,25
200 GENESEE ST W,410711D,2023/03/06 11:35:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,409924D,2023/03/09 13:30:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Thursday,13,43.0515633,-76.1536655,1,25
200 GENESEE ST W,409925D,2023/03/09 13:32:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,13,43.0515633,-76.1536655,1,25
200 GENESEE ST W,409926D,2023/03/09 13:37:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,13,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501864,2023/03/17 11:32:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Friday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501865,2023/03/17 11:32:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,Friday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,231501863,2023/03/17 11:31:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,Friday,11,43.0515633,-76.1536655,1,25
200 GENESEE ST W,392869D,2023/03/13 10:20:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,392870D,2023/03/13 10:22:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.0515633,-76.1536655,1,25
200 GENESEE ST W,408174D,2023/03/13 01:21:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Monday,1,43.0515633,-76.1536655,1,25
200 GENESEE ST W,408175D,2023/03/13 13:23:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Second Notice,Monday,13,43.0515633,-76.1536655,1,25
200 GENESEE ST W,408176D,2023/03/13 13:25:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,13,43.0515633,-76.1536655,1,25
100 ASHWORTH PL,23500013,2023/01/03 10:28:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,10,43.047635,-76.134138,1,60
100 ASHWORTH PL,395928D,2023/01/03 10:26:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,10,43.047635,-76.134138,1,60
100 ASHWORTH PL,230700456,2023/01/23 10:54:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,10,43.047635,-76.134138,1,60
100 ASHWORTH PL,230700457,2023/01/23 10:54:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Partial ,Monday,10,43.047635,-76.134138,1,0
100 ASHWORTH PL,230700692,2023/02/01 10:46:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Wednesday,10,43.047635,-76.134138,1,60
